Date,Year,Home_Team,Away_Team,Home_Score,Away_Score,Actual_Margin,Result,Home_Win,Real_Home_Odds,Real_Away_Odds,Real_Home_Prob,Real_Away_Prob,Real_Spread,Real_Total,ELO_Home_ELO,ELO_Away_ELO,ELO_Home_Prob,ELO_Away_Prob,ELO_Home_Odds,ELO_Away_Odds,ELO_Spread,Model_Home_Prob,Model_Away_Prob,Model_Home_Odds,Model_Away_Odds,Model_Spread,Home_Edge_Model_vs_Real,Home_Edge_ELO_vs_Real,Spread_Edge_Model_vs_Real
2020-02-15,2020,Jaguares,Queensland Reds,43.0,27.0,16.0,H,1.0,1.11,6.5,0.8541,0.1459,-13.5,52.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.6097,-0.3874,-18.7
2020-02-15,2020,Lions,Stormers,30.0,33.0,-3.0,A,0.0,2.4,1.58,0.397,0.603,3.5,50.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3107,0.2093,12.8
2020-02-15,2020,Hurricanes,Sharks,38.0,22.0,16.0,H,1.0,1.25,4.0,0.7619,0.2381,-9.5,52.5,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5963,0.4037,1.677,2.477,11.9,-0.1656,-0.1489,2.4
2020-02-15,2020,Sunwolves,Chiefs,17.0,43.0,-26.0,A,0.0,9.0,1.05,0.1045,0.8955,17.5,60.5,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.2959,0.7041,3.38,1.42,-6.0,0.1914,0.3132,11.5
2020-02-21,2020,Crusaders,Highlanders,33.0,13.0,20.0,H,1.0,1.1,7.0,0.8642,0.1358,-17.5,53.5,1496.0,1527.0,0.562,0.438,1.779,2.283,2.5,0.3883,0.6117,2.575,1.635,0.7,-0.4759,-0.3022,-16.8
2020-02-22,2020,Chiefs,Brumbies,14.0,26.0,-12.0,A,0.0,1.14,5.5,0.8283,0.1717,-13.5,51.5,1633.0,1541.0,0.7229,0.2771,1.383,3.609,8.9,0.5963,0.4037,1.677,2.477,5.1,-0.232,-0.1054,-8.4
2020-02-22,2020,Queensland Reds,Sunwolves,64.0,5.0,59.0,H,1.0,1.14,5.5,0.8283,0.1717,-15.5,57.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,-0.0095,-0.0978,-5.6
2020-02-22,2020,Stormers,Jaguares,17.0,7.0,10.0,H,1.0,1.35,3.25,0.7065,0.2935,-8.5,46.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0012,-0.1002,0.8
2020-02-22,2020,Bulls,Blues,21.0,23.0,-2.0,A,0.0,1.56,2.45,0.611,0.389,-3.5,46.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,-0.3666,-0.1074,-10.4
2020-02-22,2020,Melbourne Rebels,Sharks,24.0,36.0,-12.0,A,0.0,2.7,1.47,0.3525,0.6475,4.5,53.5,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5241,0.4759,1.908,2.101,8.3,0.1716,0.2605,12.8
2020-02-28,2020,Highlanders,Melbourne Rebels,22.0,28.0,-6.0,A,0.0,1.18,5.0,0.8091,0.1909,-12.5,57.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,8.4,-0.1014,-0.166,-4.1
2020-02-28,2020,New South Wales Waratahs,Lions,29.0,17.0,12.0,H,1.0,1.56,2.45,0.611,0.389,-4.5,52.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0967,-0.0047,4.8
2020-02-29,2020,Queensland Reds,Sharks,23.0,33.0,-10.0,A,0.0,1.68,2.2,0.567,0.433,-2.5,50.5,1598.0,1495.0,0.736,0.264,1.359,3.788,9.4,0.8188,0.1812,1.221,5.519,16.3,0.2518,0.169,13.8
2020-02-29,2020,Stormers,Blues,14.0,33.0,-19.0,A,0.0,1.36,3.2,0.7018,0.2982,-7.5,46.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,-0.4574,-0.1982,-14.4
2020-02-29,2020,Bulls,Jaguares,24.0,39.0,-15.0,A,0.0,2.2,1.68,0.433,0.567,2.5,52.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.2747,0.1733,11.8
2020-02-29,2020,Hurricanes,Sunwolves,62.0,15.0,47.0,H,1.0,1.0,26.0,0.963,0.037,-33.5,67.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7379,0.2621,1.355,3.815,9.5,-0.2251,-0.3567,-24.0
2020-03-06,2020,Sunwolves,Brumbies,14.0,47.0,-33.0,A,0.0,17.0,1.01,0.0561,0.9439,29.5,61.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,0.248,0.4925,26.9
2020-03-06,2020,Crusaders,Queensland Reds,24.0,20.0,4.0,H,1.0,1.03,11.0,0.9144,0.0856,-23.5,55.5,1496.0,1598.0,0.4604,0.5396,2.172,1.853,-1.6,0.2959,0.7041,3.38,1.42,-3.8,-0.6185,-0.454,-27.3
2020-03-06,2020,New South Wales Waratahs,Chiefs,14.0,51.0,-37.0,A,0.0,3.35,1.33,0.2842,0.7158,9.5,50.5,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.2959,0.7041,3.38,1.42,-6.0,0.0117,0.1335,3.5
2020-03-07,2020,Bulls,Highlanders,38.0,13.0,25.0,H,1.0,1.72,2.15,0.5556,0.4444,-1.5,54.5,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.3883,0.6117,2.575,1.635,-0.4,-0.1673,0.0126,-1.9
2020-03-07,2020,Sharks,Jaguares,33.0,19.0,14.0,H,1.0,1.56,2.45,0.611,0.389,-3.5,46.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.0869,-0.0115,1.1
2020-03-07,2020,Hurricanes,Blues,15.0,24.0,-9.0,A,0.0,1.4,3.0,0.6818,0.3182,-6.5,48.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.6,-0.4374,-0.1782,-13.1
2020-03-07,2020,Melbourne Rebels,Lions,37.0,17.0,20.0,H,1.0,1.5,2.6,0.6341,0.3659,-4.5,52.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0736,-0.0278,4.8
2020-03-13,2020,Chiefs,Hurricanes,24.0,27.0,-3.0,A,0.0,1.38,3.1,0.692,0.308,-7.5,49.5,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.659,0.341,1.517,2.933,9.4,-0.033,0.0757,1.9
2020-03-14,2020,Blues,Lions,43.0,10.0,33.0,H,1.0,1.14,5.75,0.8345,0.1655,-15.5,53.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.776,0.224,1.289,4.464,15.8,-0.0585,-0.1341,0.3
2020-03-14,2020,Sunwolves,Crusaders,14.0,49.0,-35.0,A,0.0,29.0,1.0,0.0333,0.9667,36.5,60.5,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5241,0.4759,1.908,2.101,4.6,0.4908,0.579,41.1
2020-03-14,2020,Queensland Reds,Bulls,41.0,17.0,24.0,H,1.0,1.42,2.9,0.6713,0.3287,-7.5,50.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.1475,0.0592,2.4
2020-03-14,2020,Sharks,Stormers,24.0,14.0,10.0,H,1.0,1.36,3.2,0.7018,0.2982,-7.5,42.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.1777,-0.1023,-2.9
2020-03-15,2020,Brumbies,New South Wales Waratahs,47.0,14.0,33.0,H,1.0,1.21,4.2,0.7763,0.2237,-11.5,51.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.0384,-0.1152,1.0
2020-06-13,2020,Highlanders,Chiefs,28.0,27.0,1.0,H,1.0,3.0,1.4,0.3182,0.6818,6.5,55.5,1527.0,1633.0,0.4564,0.5436,2.191,1.84,-1.7,0.4029,0.5971,2.482,1.675,-2.4,0.0847,0.1382,4.1
2020-06-14,2020,Blues,Hurricanes,30.0,20.0,10.0,H,1.0,1.47,2.7,0.6475,0.3525,-5.5,52.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.7077,0.2923,1.413,3.421,12.8,0.0602,0.0529,7.3
2020-06-20,2020,Chiefs,Blues,12.0,24.0,-12.0,A,0.0,1.6,2.35,0.5949,0.4051,-2.5,51.5,1633.0,1572.0,0.6853,0.3147,1.459,3.178,7.4,0.5241,0.4759,1.908,2.101,2.3,-0.0708,0.0904,-0.2
2020-06-21,2020,Hurricanes,Crusaders,25.0,39.0,-14.0,A,0.0,3.1,1.38,0.308,0.692,7.5,50.5,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5963,0.4037,1.677,2.477,8.3,0.2883,0.3043,15.8
2020-06-27,2020,Blues,Highlanders,27.0,24.0,3.0,H,1.0,1.22,4.35,0.781,0.219,-11.5,45.5,1572.0,1527.0,0.6664,0.3336,1.501,2.998,6.7,0.5241,0.4759,1.908,2.101,6.0,-0.2569,-0.1146,-5.5
2020-06-28,2020,Crusaders,Chiefs,18.0,13.0,5.0,H,1.0,1.2,4.5,0.7895,0.2105,-11.5,52.5,1496.0,1633.0,0.4116,0.5884,2.43,1.7,-3.5,0.2959,0.7041,3.38,1.42,-7.1,-0.4936,-0.3779,-18.6
2020-07-03,2020,Queensland Reds,New South Wales Waratahs,32.0,26.0,6.0,H,1.0,1.33,3.35,0.7158,0.2842,-8.5,54.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.103,0.0147,1.4
2020-07-04,2020,Highlanders,Crusaders,20.0,40.0,-20.0,A,0.0,4.33,1.22,0.2198,0.7802,11.5,55.5,1527.0,1496.0,0.6489,0.3511,1.541,2.848,6.0,0.776,0.224,1.289,4.464,11.3,0.5562,0.4291,22.8
2020-07-04,2020,Brumbies,Melbourne Rebels,31.0,23.0,8.0,H,1.0,1.33,3.35,0.7158,0.2842,-8.5,53.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,0.0221,-0.0547,4.0
2020-07-05,2020,Chiefs,Hurricanes,18.0,25.0,-7.0,A,0.0,1.58,2.4,0.603,0.397,-3.5,52.5,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.659,0.341,1.517,2.933,9.4,0.056,0.1647,5.9
2020-07-10,2020,Melbourne Rebels,Queensland Reds,18.0,18.0,0.0,D,,2.02,1.8,0.4712,0.5288,1.5,52.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.2268,-0.0045,-3.7
2020-07-11,2020,New South Wales Waratahs,Western Force,23.0,14.0,9.0,H,1.0,1.2,4.5,0.7895,0.2105,-12.5,51.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5241,0.4759,1.908,2.101,3.7,-0.2654,-0.1696,-8.8
2020-07-11,2020,Crusaders,Blues,26.0,15.0,11.0,H,1.0,1.3,3.6,0.7347,0.2653,-8.5,47.5,1496.0,1572.0,0.4973,0.5027,2.011,1.989,-0.1,0.2877,0.7123,3.476,1.404,-6.1,-0.447,-0.2374,-14.6
2020-07-12,2020,Hurricanes,Highlanders,17.0,11.0,6.0,H,1.0,1.35,3.25,0.7065,0.2935,-7.5,51.5,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.4029,0.5971,2.482,1.675,0.4,-0.3036,-0.1383,-7.1
2020-07-17,2020,Queensland Reds,Western Force,31.0,24.0,7.0,H,1.0,1.12,6.25,0.848,0.152,-16.5,51.5,1598.0,1490.0,0.7417,0.2583,1.348,3.871,9.7,0.776,0.224,1.289,4.464,12.4,-0.072,-0.1063,-4.1
2020-07-18,2020,Hurricanes,Blues,29.0,27.0,2.0,H,1.0,1.65,2.25,0.5769,0.4231,-2.5,46.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.6,-0.3325,-0.0733,-9.1
2020-07-18,2020,New South Wales Waratahs,Brumbies,23.0,24.0,-1.0,A,0.0,3.6,1.3,0.2653,0.7347,8.5,49.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,0.0388,0.2833,5.9
2020-07-19,2020,Chiefs,Highlanders,31.0,33.0,-2.0,A,0.0,1.4,3.0,0.6818,0.3182,-6.5,51.5,1633.0,1527.0,0.7386,0.2614,1.354,3.826,9.5,0.4029,0.5971,2.482,1.675,4.5,-0.2789,0.0568,-2.0
2020-07-24,2020,New South Wales Waratahs,Melbourne Rebels,10.0,29.0,-19.0,A,0.0,1.65,2.25,0.5769,0.4231,-2.5,50.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1308,0.0294,6.8
2020-07-25,2020,Crusaders,Hurricanes,32.0,34.0,-2.0,A,0.0,1.22,4.35,0.781,0.219,-11.5,49.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.4029,0.5971,2.482,1.675,0.4,-0.3781,-0.1808,-11.1
2020-07-25,2020,Western Force,Brumbies,0.0,24.0,-24.0,A,0.0,5.5,1.15,0.1729,0.8271,13.5,45.5,1490.0,1541.0,0.5343,0.4657,1.872,2.147,1.4,0.3706,0.6294,2.698,1.589,-3.3,0.1977,0.3614,10.2
2020-07-26,2020,Blues,Chiefs,21.0,17.0,4.0,H,1.0,1.38,3.1,0.692,0.308,-7.5,51.5,1572.0,1633.0,0.5213,0.4787,1.918,2.089,0.9,0.4029,0.5971,2.482,1.675,2.0,-0.2891,-0.1707,-5.5
2020-07-31,2020,Western Force,Melbourne Rebels,20.0,25.0,-5.0,A,0.0,3.75,1.28,0.2545,0.7455,9.5,47.5,1490.0,1500.0,0.5925,0.4075,1.688,2.454,3.7,0.5963,0.4037,1.677,2.477,6.3,0.3418,0.338,15.8
2020-08-01,2020,Chiefs,Crusaders,19.0,32.0,-13.0,A,0.0,3.1,1.38,0.308,0.692,6.5,49.5,1633.0,1496.0,0.7722,0.2278,1.295,4.39,10.9,0.7077,0.2923,1.413,3.421,10.0,0.3997,0.4642,16.5
2020-08-01,2020,Brumbies,Queensland Reds,22.0,20.0,2.0,H,1.0,1.4,3.0,0.6818,0.3182,-6.5,49.5,1541.0,1598.0,0.5257,0.4743,1.902,2.108,1.0,0.4029,0.5971,2.482,1.675,0.7,-0.2789,-0.1561,-5.8
2020-08-02,2020,Highlanders,Blues,21.0,32.0,-11.0,A,0.0,2.5,1.54,0.3812,0.6188,4.5,52.5,1527.0,1572.0,0.5428,0.4572,1.842,2.187,1.7,0.4029,0.5971,2.482,1.675,-5.2,0.0217,0.1616,-0.7
2020-08-07,2020,Melbourne Rebels,Brumbies,30.0,12.0,18.0,H,1.0,3.1,1.38,0.308,0.692,6.5,39.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.0039,0.2406,3.9
2020-08-08,2020,New South Wales Waratahs,Queensland Reds,45.0,12.0,33.0,H,1.0,2.75,1.45,0.3452,0.6548,5.5,49.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.1008,0.1215,0.3
2020-08-08,2020,Hurricanes,Chiefs,31.0,18.0,13.0,H,1.0,1.45,2.75,0.6548,0.3452,-5.5,50.5,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.3706,0.6294,2.698,1.589,-5.7,-0.2842,-0.2371,-11.2
2020-08-09,2020,Crusaders,Highlanders,32.0,22.0,10.0,H,1.0,1.11,6.5,0.8541,0.1459,-17.5,54.5,1496.0,1527.0,0.562,0.438,1.779,2.283,2.5,0.3883,0.6117,2.575,1.635,0.7,-0.4658,-0.2921,-16.8
2020-08-14,2020,Western Force,New South Wales Waratahs,8.0,28.0,-20.0,A,0.0,3.2,1.36,0.2982,0.7018,6.5,48.5,1490.0,1500.0,0.5925,0.4075,1.688,2.454,3.7,0.5963,0.4037,1.677,2.477,6.3,0.2981,0.2943,12.8
2020-08-15,2020,Highlanders,Hurricanes,38.0,21.0,17.0,H,1.0,2.02,1.8,0.4712,0.5288,1.5,54.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,6.5,0.2365,0.1719,8.0
2020-08-15,2020,Queensland Reds,Melbourne Rebels,19.0,3.0,16.0,H,1.0,1.58,2.4,0.603,0.397,-4.5,48.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.2158,0.1275,5.4
2020-08-21,2020,Western Force,Queensland Reds,5.0,57.0,-52.0,A,0.0,4.25,1.22,0.223,0.777,10.5,47.5,1490.0,1598.0,0.4524,0.5476,2.21,1.826,-1.9,0.2959,0.7041,3.38,1.42,-3.9,0.0729,0.2294,6.6
2020-08-22,2020,Brumbies,New South Wales Waratahs,38.0,11.0,27.0,H,1.0,1.5,2.6,0.6341,0.3659,-4.5,40.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,0.1038,0.027,8.0
2020-08-28,2020,Brumbies,Western Force,31.0,14.0,17.0,H,1.0,1.05,10.0,0.905,0.095,-21.5,52.5,1541.0,1490.0,0.6739,0.3261,1.484,3.067,7.0,0.8188,0.1812,1.221,5.519,12.0,-0.0862,-0.2311,-9.5
2020-08-29,2020,Melbourne Rebels,New South Wales Waratahs,32.0,38.0,-6.0,A,0.0,1.68,2.2,0.567,0.433,-2.5,47.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1407,0.0393,6.8
2020-09-05,2020,Melbourne Rebels,Western Force,34.0,30.0,4.0,H,1.0,1.13,6.0,0.8415,0.1585,-15.5,50.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5241,0.4759,1.908,2.101,3.7,-0.3174,-0.2216,-11.8
2020-09-05,2020,Queensland Reds,Brumbies,26.0,7.0,19.0,H,1.0,1.91,1.91,0.5,0.5,1.5,47.5,1598.0,1541.0,0.6814,0.3186,1.468,3.139,7.3,0.773,0.227,1.294,4.405,7.4,0.273,0.1814,8.9
2020-09-12,2020,Queensland Reds,Melbourne Rebels,25.0,13.0,12.0,H,1.0,1.3,3.6,0.7347,0.2653,-8.5,45.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.0841,-0.0042,1.4
2020-09-19,2020,Brumbies,Queensland Reds,28.0,23.0,5.0,H,1.0,1.65,2.25,0.5769,0.4231,-2.5,42.5,1541.0,1598.0,0.5257,0.4743,1.902,2.108,1.0,0.4029,0.5971,2.482,1.675,0.7,-0.174,-0.0512,-1.8
2021-02-19,2021,Queensland Reds,New South Wales Waratahs,41.0,7.0,34.0,H,1.0,1.3,3.6,0.7347,0.2653,-9.5,47.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.0841,-0.0042,0.4
2021-02-19,2021,Western Force,Brumbies,11.0,27.0,-16.0,A,0.0,2.75,1.45,0.3452,0.6548,5.5,47.5,1490.0,1541.0,0.5343,0.4657,1.872,2.147,1.4,0.3706,0.6294,2.698,1.589,-3.3,0.0254,0.1891,2.2
2021-02-26,2021,Highlanders,Crusaders,13.0,26.0,-13.0,A,0.0,2.8,1.44,0.3396,0.6604,5.5,53.5,1527.0,1496.0,0.6489,0.3511,1.541,2.848,6.0,0.776,0.224,1.289,4.464,11.3,0.4364,0.3093,16.8
2021-02-26,2021,Queensland Reds,Melbourne Rebels,23.0,21.0,2.0,H,1.0,1.15,5.5,0.8271,0.1729,-13.5,49.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,-0.0083,-0.0966,-3.6
2021-02-27,2021,Hurricanes,Blues,16.0,31.0,-15.0,A,0.0,2.15,1.72,0.4444,0.5556,2.5,49.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.6,-0.2,0.0592,-4.1
2021-02-27,2021,Brumbies,New South Wales Waratahs,61.0,10.0,51.0,H,1.0,1.11,6.5,0.8541,0.1459,-15.5,49.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.1162,-0.193,-3.0
2021-03-05,2021,New South Wales Waratahs,Western Force,16.0,20.0,-4.0,A,0.0,2.3,1.62,0.4133,0.5867,3.5,47.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5241,0.4759,1.908,2.101,3.7,0.1108,0.2066,7.2
2021-03-05,2021,Chiefs,Highlanders,23.0,39.0,-16.0,A,0.0,1.68,2.2,0.567,0.433,-2.5,49.5,1633.0,1527.0,0.7386,0.2614,1.354,3.826,9.5,0.4029,0.5971,2.482,1.675,4.5,-0.1641,0.1716,2.0
2021-03-06,2021,Brumbies,Melbourne Rebels,27.0,24.0,3.0,H,1.0,1.2,4.6,0.7931,0.2069,-13.5,48.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.0552,-0.132,-1.0
2021-03-07,2021,Crusaders,Hurricanes,33.0,16.0,17.0,H,1.0,1.18,5.0,0.8091,0.1909,-12.5,50.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.4029,0.5971,2.482,1.675,0.4,-0.4062,-0.2089,-12.1
2021-03-12,2021,Western Force,Melbourne Rebels,7.0,10.0,-3.0,A,0.0,2.25,1.65,0.4231,0.5769,2.5,44.5,1490.0,1500.0,0.5925,0.4075,1.688,2.454,3.7,0.5963,0.4037,1.677,2.477,6.3,0.1732,0.1694,8.8
2021-03-13,2021,Brumbies,Queensland Reds,38.0,40.0,-2.0,A,0.0,1.65,2.25,0.5769,0.4231,-2.5,46.5,1541.0,1598.0,0.5257,0.4743,1.902,2.108,1.0,0.4029,0.5971,2.482,1.675,0.7,-0.174,-0.0512,-1.8
2021-03-13,2021,Crusaders,Chiefs,39.0,17.0,22.0,H,1.0,1.1,7.0,0.8642,0.1358,-17.5,52.5,1496.0,1633.0,0.4116,0.5884,2.43,1.7,-3.5,0.2959,0.7041,3.38,1.42,-7.1,-0.5683,-0.4526,-24.6
2021-03-14,2021,Blues,Highlanders,39.0,17.0,22.0,H,1.0,1.35,3.25,0.7065,0.2935,-8.5,51.5,1572.0,1527.0,0.6664,0.3336,1.501,2.998,6.7,0.5241,0.4759,1.908,2.101,6.0,-0.1824,-0.0401,-2.5
2021-03-19,2021,Melbourne Rebels,New South Wales Waratahs,33.0,14.0,19.0,H,1.0,1.17,5.0,0.8104,0.1896,-12.5,48.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1027,-0.2041,-3.2
2021-03-20,2021,Hurricanes,Chiefs,29.0,35.0,-6.0,A,0.0,1.58,2.4,0.603,0.397,-3.5,50.5,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.3706,0.6294,2.698,1.589,-5.7,-0.2324,-0.1853,-9.2
2021-03-20,2021,Queensland Reds,Western Force,26.0,19.0,7.0,H,1.0,1.15,5.5,0.8271,0.1729,-14.5,43.5,1598.0,1490.0,0.7417,0.2583,1.348,3.871,9.7,0.776,0.224,1.289,4.464,12.4,-0.0511,-0.0854,-2.1
2021-03-21,2021,Blues,Crusaders,27.0,43.0,-16.0,A,0.0,2.3,1.62,0.4133,0.5867,2.5,49.5,1572.0,1496.0,0.7057,0.2943,1.417,3.398,8.2,0.776,0.224,1.289,4.464,12.3,0.3627,0.2924,14.8
2021-03-26,2021,Highlanders,Hurricanes,19.0,30.0,-11.0,A,0.0,1.6,2.35,0.5949,0.4051,-3.5,56.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,6.5,0.1128,0.0482,3.0
2021-03-26,2021,Brumbies,Western Force,42.0,14.0,28.0,H,1.0,1.13,6.0,0.8415,0.1585,-14.5,49.5,1541.0,1490.0,0.6739,0.3261,1.484,3.067,7.0,0.8188,0.1812,1.221,5.519,12.0,-0.0227,-0.1676,-2.5
2021-03-27,2021,Chiefs,Blues,15.0,12.0,3.0,H,1.0,2.8,1.44,0.3396,0.6604,5.5,52.5,1633.0,1572.0,0.6853,0.3147,1.459,3.178,7.4,0.5241,0.4759,1.908,2.101,2.3,0.1845,0.3457,7.8
2021-03-27,2021,New South Wales Waratahs,Queensland Reds,14.0,46.0,-32.0,A,0.0,6.5,1.11,0.1459,0.8541,16.5,52.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,0.0985,0.3208,11.3
2021-04-02,2021,Crusaders,Highlanders,12.0,33.0,-21.0,A,0.0,1.04,10.0,0.9058,0.0942,-20.5,53.5,1496.0,1527.0,0.562,0.438,1.779,2.283,2.5,0.3883,0.6117,2.575,1.635,0.7,-0.5175,-0.3438,-19.8
2021-04-02,2021,New South Wales Waratahs,Brumbies,22.0,24.0,-2.0,A,0.0,9.0,1.05,0.1045,0.8955,20.5,52.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,0.1996,0.4441,17.9
2021-04-03,2021,Blues,Hurricanes,27.0,17.0,10.0,H,1.0,1.38,3.1,0.692,0.308,-6.5,48.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.7077,0.2923,1.413,3.421,12.8,0.0157,0.0084,6.3
2021-04-03,2021,Melbourne Rebels,Queensland Reds,19.0,44.0,-25.0,A,0.0,2.3,1.62,0.4133,0.5867,2.5,47.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.1689,0.0534,-2.7
2021-04-09,2021,Melbourne Rebels,Western Force,15.0,16.0,-1.0,A,0.0,1.27,3.85,0.752,0.248,-10.5,47.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5241,0.4759,1.908,2.101,3.7,-0.2279,-0.1321,-6.8
2021-04-10,2021,Queensland Reds,Brumbies,24.0,22.0,2.0,H,1.0,1.72,2.15,0.5556,0.4444,-2.5,50.5,1598.0,1541.0,0.6814,0.3186,1.468,3.139,7.3,0.773,0.227,1.294,4.405,7.4,0.2174,0.1258,4.9
2021-04-10,2021,Highlanders,Chiefs,23.0,26.0,-3.0,A,0.0,1.68,2.2,0.567,0.433,-3.5,54.5,1527.0,1633.0,0.4564,0.5436,2.191,1.84,-1.7,0.4029,0.5971,2.482,1.675,-2.4,-0.1641,-0.1106,-5.9
