Date,Year,Team,ELO
2024-12-28,2024,Union Bordeaux-Begles,1776.9
2025-01-04,2025,Union Bordeaux-Begles,1806.4
2025-01-11,2025,Union Bordeaux-Begles,1820.6
2025-01-19,2025,Union Bordeaux-Begles,1851.3
2025-01-25,2025,Union Bordeaux-Begles,1810.9
2025-02-15,2025,Union Bordeaux-Begles,1764.3
2025-02-23,2025,Union Bordeaux-Begles,1773.3
2025-03-01,2025,Union Bordeaux-Begles,1791.1
2025-03-23,2025,Union Bordeaux-Begles,1840.8
2025-03-30,2025,Union Bordeaux-Begles,1783.2
2025-04-06,2025,Union Bordeaux-Begles,1799.3
2025-04-12,2025,Union Bordeaux-Begles,1832.7
2025-04-19,2025,Union Bordeaux-Begles,1847.1
2025-04-26,2025,Union Bordeaux-Begles,1751.6
2025-05-04,2025,Union Bordeaux-Begles,1829.2
2025-05-11,2025,Union Bordeaux-Begles,1736.6
2025-05-17,2025,Union Bordeaux-Begles,1757.1
2025-05-24,2025,Union Bordeaux-Begles,1803.7
2025-06-01,2025,Union Bordeaux-Begles,1721.0
2025-06-07,2025,Union Bordeaux-Begles,1734.2
2025-06-21,2025,Union Bordeaux-Begles,1767.3
2025-06-28,2025,Union Bordeaux-Begles,1743.1
2025-09-06,2025,Union Bordeaux-Begles,1755.8
2025-09-14,2025,Union Bordeaux-Begles,1683.8
2025-09-20,2025,Union Bordeaux-Begles,1711.3
2025-09-27,2025,Union Bordeaux-Begles,1622.9
2025-10-04,2025,Union Bordeaux-Begles,1658.4
2025-10-12,2025,Union Bordeaux-Begles,1613.0
2025-10-18,2025,Union Bordeaux-Begles,1637.5
2025-10-25,2025,Union Bordeaux-Begles,1702.8
2025-11-01,2025,Union Bordeaux-Begles,1720.6
2025-11-21,2025,Union Bordeaux-Begles,1703.1
2025-11-29,2025,Union Bordeaux-Begles,1670.6
2025-12-06,2025,Union Bordeaux-Begles,1727.4
2025-12-13,2025,Union Bordeaux-Begles,1740.7
2025-12-21,2025,Union Bordeaux-Begles,1794.8
2025-12-27,2025,Union Bordeaux-Begles,1709.3
2026-01-03,2026,Union Bordeaux-Begles,1747.5
2026-01-11,2026,Union Bordeaux-Begles,1819.4
2026-01-18,2026,Union Bordeaux-Begles,1885.4
2026-01-24,2026,Union Bordeaux-Begles,1829.2
2026-01-31,2026,Union Bordeaux-Begles,1832.7
2026-02-14,2026,Union Bordeaux-Begles,1862.0
2026-03-01,2026,Union Bordeaux-Begles,1761.0
2026-03-22,2026,Union Bordeaux-Begles,1832.5
2026-03-28,2026,Union Bordeaux-Begles,1844.7
2026-04-05,2026,Union Bordeaux-Begles,1925.3
2026-04-12,2026,Union Bordeaux-Begles,1960.0
2026-04-18,2026,Union Bordeaux-Begles,1837.5
2011-04-23,2011,United Arab Emirates,1500.0
2011-04-29,2011,United Arab Emirates,1522.0
2011-05-13,2011,United Arab Emirates,1476.9
2011-05-21,2011,United Arab Emirates,1414.1
2011-12-10,2011,United Arab Emirates,1376.3
2011-12-13,2011,United Arab Emirates,1277.1
2011-12-16,2011,United Arab Emirates,1230.8
2012-04-06,2012,United Arab Emirates,1218.1
2012-04-27,2012,United Arab Emirates,1199.4
2012-05-05,2012,United Arab Emirates,1194.2
2012-05-11,2012,United Arab Emirates,1257.9
2012-05-26,2012,United Arab Emirates,1238.0
2012-12-08,2012,United Arab Emirates,1218.7
2012-12-11,2012,United Arab Emirates,1201.9
2012-12-14,2012,United Arab Emirates,1171.8
2013-04-20,2013,United Arab Emirates,1164.7
2013-04-26,2013,United Arab Emirates,1134.5
2013-05-10,2013,United Arab Emirates,1129.5
2013-05-18,2013,United Arab Emirates,1116.9
2014-04-23,2014,United Arab Emirates,1068.2
2015-05-10,2015,United Arab Emirates,1160.2
2015-05-13,2015,United Arab Emirates,1154.4
2015-05-16,2015,United Arab Emirates,1178.0
2016-05-18,2016,United Arab Emirates,1302.8
2016-05-21,2016,United Arab Emirates,1373.3
2017-05-14,2017,United Arab Emirates,1347.4
2017-05-17,2017,United Arab Emirates,1315.1
2017-05-20,2017,United Arab Emirates,1274.0
2019-05-15,2019,United Arab Emirates,1370.5
2019-05-18,2019,United Arab Emirates,1441.1
2023-07-04,2023,United Arab Emirates,1477.0
2023-07-08,2023,United Arab Emirates,1502.2
2024-06-01,2024,United Arab Emirates,1460.2
2024-06-09,2024,United Arab Emirates,1486.2
2024-06-21,2024,United Arab Emirates,1498.3
2024-11-05,2024,United Arab Emirates,1466.8
2024-11-16,2024,United Arab Emirates,1405.8
2025-06-21,2025,United Arab Emirates,1435.4
2025-07-04,2025,United Arab Emirates,1492.0
2025-07-26,2025,United Arab Emirates,1439.8
1912-10-30,1912,United Services,1493.9
1954-03-11,1954,University of British Columbia,1488.1
1954-03-17,1954,University of California,1493.7
2006-04-15,2006,Upolu Samoa,1473.4
2006-04-22,2006,Upolu Samoa,1473.4
2006-04-29,2006,Upolu Samoa,1490.8
2006-05-06,2006,Upolu Samoa,1441.4
2006-05-13,2006,Upolu Samoa,1419.2
2007-03-31,2007,Upolu Samoa,1443.0
2007-04-07,2007,Upolu Samoa,1456.7
2007-04-14,2007,Upolu Samoa,1442.7
2007-04-21,2007,Upolu Samoa,1409.3
2007-04-28,2007,Upolu Samoa,1444.4
2007-05-05,2007,Upolu Samoa,1532.2
2008-04-19,2008,Upolu Samoa,1574.8
2008-04-25,2008,Upolu Samoa,1621.1
2008-05-02,2008,Upolu Samoa,1641.7
2008-05-10,2008,Upolu Samoa,1593.6
2008-05-17,2008,Upolu Samoa,1631.5
2008-05-23,2008,Upolu Samoa,1565.1
2009-04-25,2009,Upolu Samoa,1619.9
2009-05-01,2009,Upolu Samoa,1632.3
2009-05-08,2009,Upolu Samoa,1646.8
2009-05-15,2009,Upolu Samoa,1665.4
2009-05-22,2009,Upolu Samoa,1601.1
2009-05-29,2009,Upolu Samoa,1532.0
2010-05-05,2010,Upolu Samoa,1483.5
2010-05-10,2010,Upolu Samoa,1443.3
2010-05-14,2010,Upolu Samoa,1420.1
2010-05-18,2010,Upolu Samoa,1380.7
2010-05-22,2010,Upolu Samoa,1435.5
2025-03-22,2025,Urayasu D-Rocks,1553.3
2025-03-29,2025,Urayasu D-Rocks,1455.8
2025-04-05,2025,Urayasu D-Rocks,1407.5
2025-04-12,2025,Urayasu D-Rocks,1352.6
2025-04-25,2025,Urayasu D-Rocks,1305.5
2025-05-03,2025,Urayasu D-Rocks,1298.3
2025-05-09,2025,Urayasu D-Rocks,1353.6
2025-12-13,2025,Urayasu D-Rocks,1286.8
2025-12-21,2025,Urayasu D-Rocks,1281.7
2025-12-28,2025,Urayasu D-Rocks,1378.1
2026-01-10,2026,Urayasu D-Rocks,1398.3
2026-01-17,2026,Urayasu D-Rocks,1377.8
2026-01-24,2026,Urayasu D-Rocks,1316.0
2026-02-07,2026,Urayasu D-Rocks,1310.3
2026-02-14,2026,Urayasu D-Rocks,1276.5
2026-02-21,2026,Urayasu D-Rocks,1257.2
2026-02-28,2026,Urayasu D-Rocks,1245.9
2026-03-15,2026,Urayasu D-Rocks,1211.4
2026-03-21,2026,Urayasu D-Rocks,1205.3
2026-03-29,2026,Urayasu D-Rocks,1143.2
2026-04-05,2026,Urayasu D-Rocks,1127.4
2026-04-18,2026,Urayasu D-Rocks,1105.8
1951-09-13,1951,Uruguay,1540.1
1951-09-16,1951,Uruguay,1565.0
1958-09-15,1958,Uruguay,1481.9
1958-10-11,1958,Uruguay,1413.4
1958-10-18,1958,Uruguay,1451.0
1961-10-07,1961,Uruguay,1462.5
1961-10-12,1961,Uruguay,1378.7
1961-10-14,1961,Uruguay,1347.3
1964-08-15,1964,Uruguay,1327.4
1964-08-18,1964,Uruguay,1381.1
1964-08-22,1964,Uruguay,1332.0
1967-09-24,1967,Uruguay,1302.5
1967-09-27,1967,Uruguay,1288.5
1969-10-04,1969,Uruguay,1268.1
1969-10-08,1969,Uruguay,1242.6
1971-10-09,1971,Uruguay,1349.7
1971-10-12,1971,Uruguay,1303.9
1971-10-14,1971,Uruguay,1361.9
1971-10-17,1971,Uruguay,1353.7
1973-10-14,1973,Uruguay,1388.6
1973-10-16,1973,Uruguay,1381.4
1973-10-18,1973,Uruguay,1425.6
1973-10-20,1973,Uruguay,1483.8
1975-09-21,1975,Uruguay,1464.8
1975-09-23,1975,Uruguay,1486.9
1975-09-25,1975,Uruguay,1446.2
1975-09-28,1975,Uruguay,1471.3
1976-10-12,1976,Uruguay,1465.8
1977-10-25,1977,Uruguay,1472.6
1977-10-27,1977,Uruguay,1505.8
1977-10-28,1977,Uruguay,1463.4
1977-10-30,1977,Uruguay,1500.5
1979-10-04,1979,Uruguay,1492.1
1979-10-06,1979,Uruguay,1505.2
1979-10-09,1979,Uruguay,1523.1
1979-10-12,1979,Uruguay,1523.1
1981-05-17,1981,Uruguay,1529.5
1981-05-21,1981,Uruguay,1539.0
1981-05-24,1981,Uruguay,1580.9
1983-07-16,1983,Uruguay,1589.1
1983-07-20,1983,Uruguay,1620.3
1983-07-23,1983,Uruguay,1582.4
1985-06-30,1985,Uruguay,1576.0
1985-09-17,1985,Uruguay,1562.0
1985-09-19,1985,Uruguay,1562.0
1985-09-21,1985,Uruguay,1584.4
1987-09-27,1987,Uruguay,1556.5
1987-09-30,1987,Uruguay,1585.7
1987-10-03,1987,Uruguay,1591.6
1989-10-07,1989,Uruguay,1595.1
1989-10-08,1989,Uruguay,1598.5
1989-10-12,1989,Uruguay,1602.4
1989-10-14,1989,Uruguay,1545.1
1991-08-17,1991,Uruguay,1547.8
1991-09-08,1991,Uruguay,1570.7
1991-09-21,1991,Uruguay,1537.0
1991-09-28,1991,Uruguay,1540.6
1993-09-25,1993,Uruguay,1549.5
1993-10-02,1993,Uruguay,1564.6
1993-10-09,1993,Uruguay,1571.4
1993-10-23,1993,Uruguay,1549.7
1995-03-04,1995,Uruguay,1528.9
1995-03-07,1995,Uruguay,1468.9
1995-09-24,1995,Uruguay,1505.0
1995-09-30,1995,Uruguay,1519.0
1995-10-08,1995,Uruguay,1469.7
1996-09-14,1996,Uruguay,1462.5
1996-09-18,1996,Uruguay,1425.5
1996-09-21,1996,Uruguay,1397.3
1997-08-24,1997,Uruguay,1415.7
1997-09-20,1997,Uruguay,1435.2
1997-09-27,1997,Uruguay,1411.8
1998-03-28,1998,Uruguay,1427.6
1998-04-04,1998,Uruguay,1460.6
1998-08-15,1998,Uruguay,1447.2
1998-08-18,1998,Uruguay,1434.8
1998-08-22,1998,Uruguay,1398.9
1998-10-03,1998,Uruguay,1451.2
1998-10-10,1998,Uruguay,1465.6
1998-10-17,1998,Uruguay,1458.8
1999-03-13,1999,Uruguay,1538.9
1999-04-03,1999,Uruguay,1588.3
1999-04-18,1999,Uruguay,1609.7
1999-05-01,1999,Uruguay,1571.2
1999-10-02,1999,Uruguay,1651.2
1999-10-08,1999,Uruguay,1634.2
1999-10-15,1999,Uruguay,1631.6
2000-11-12,2000,Uruguay,1637.3
2000-11-18,2000,Uruguay,1603.8
2001-05-19,2001,Uruguay,1585.1
2001-05-23,2001,Uruguay,1561.3
2001-05-26,2001,Uruguay,1516.8
2001-07-07,2001,Uruguay,1458.2
2001-10-06,2001,Uruguay,1462.8
2001-10-13,2001,Uruguay,1495.4
2001-10-21,2001,Uruguay,1419.7
2001-11-24,2001,Uruguay,1410.4
2002-04-28,2002,Uruguay,1407.8
2002-05-01,2002,Uruguay,1465.1
2002-05-03,2002,Uruguay,1470.0
2002-07-27,2002,Uruguay,1440.0
2002-08-10,2002,Uruguay,1412.7
2002-08-15,2002,Uruguay,1386.1
2002-08-24,2002,Uruguay,1419.5
2002-08-31,2002,Uruguay,1429.1
2002-09-07,2002,Uruguay,1461.6
2003-04-27,2003,Uruguay,1482.4
2003-04-30,2003,Uruguay,1486.2
2003-05-03,2003,Uruguay,1471.4
2003-08-13,2003,Uruguay,1447.6
2003-08-23,2003,Uruguay,1394.3
2003-08-27,2003,Uruguay,1391.6
2003-08-30,2003,Uruguay,1349.0
2003-10-11,2003,Uruguay,1346.4
2003-10-15,2003,Uruguay,1336.9
2003-10-28,2003,Uruguay,1428.1
2003-11-02,2003,Uruguay,1427.8
2004-05-01,2004,Uruguay,1464.6
2004-10-30,2004,Uruguay,1516.4
2004-11-06,2004,Uruguay,1607.7
2005-04-16,2005,Uruguay,1628.0
2005-11-12,2005,Uruguay,1600.1
2006-07-08,2006,Uruguay,1593.6
2006-07-22,2006,Uruguay,1619.9
2006-09-30,2006,Uruguay,1516.0
2006-10-07,2006,Uruguay,1477.6
2007-03-10,2007,Uruguay,1456.7
2007-03-24,2007,Uruguay,1504.6
2007-06-02,2007,Uruguay,1484.2
2008-05-31,2008,Uruguay,1482.6
2008-06-11,2008,Uruguay,1462.6
2008-06-15,2008,Uruguay,1459.4
2008-06-20,2008,Uruguay,1511.8
2008-11-22,2008,Uruguay,1546.9
2009-04-25,2009,Uruguay,1580.3
2009-04-29,2009,Uruguay,1647.1
2009-05-02,2009,Uruguay,1683.2
2009-05-23,2009,Uruguay,1667.4
2009-06-12,2009,Uruguay,1622.6
2009-06-16,2009,Uruguay,1602.0
2009-06-21,2009,Uruguay,1580.4
2009-11-14,2009,Uruguay,1521.8
2009-11-21,2009,Uruguay,1460.9
2010-05-13,2010,Uruguay,1542.5
2010-05-16,2010,Uruguay,1574.5
2010-05-19,2010,Uruguay,1641.5
2010-05-21,2010,Uruguay,1633.6
2010-06-05,2010,Uruguay,1543.6
2010-06-09,2010,Uruguay,1531.7
2010-06-19,2010,Uruguay,1488.2
2010-07-17,2010,Uruguay,1541.1
2010-11-13,2010,Uruguay,1541.1
2010-11-27,2010,Uruguay,1527.8
2011-05-14,2011,Uruguay,1544.1
2011-05-17,2011,Uruguay,1572.3
2011-05-20,2011,Uruguay,1536.3
2011-05-25,2011,Uruguay,1530.0
2011-11-13,2011,Uruguay,1578.7
2011-11-19,2011,Uruguay,1551.1
2012-05-20,2012,Uruguay,1544.8
2012-05-23,2012,Uruguay,1563.5
2012-05-26,2012,Uruguay,1586.3
2012-06-08,2012,Uruguay,1546.4
2012-06-12,2012,Uruguay,1496.9
2012-06-17,2012,Uruguay,1556.5
2012-10-12,2012,Uruguay,1510.1
2012-10-16,2012,Uruguay,1493.2
2012-10-20,2012,Uruguay,1527.9
2012-11-11,2012,Uruguay,1458.5
2013-04-27,2013,Uruguay,1451.4
2013-05-01,2013,Uruguay,1505.6
2013-05-04,2013,Uruguay,1552.5
2013-06-07,2013,Uruguay,1461.5
2013-06-11,2013,Uruguay,1438.5
2013-06-16,2013,Uruguay,1391.2
2013-10-11,2013,Uruguay,1377.3
2013-10-15,2013,Uruguay,1357.9
2013-10-19,2013,Uruguay,1311.9
2013-11-16,2013,Uruguay,1332.8
2014-03-22,2014,Uruguay,1332.8
2014-03-29,2014,Uruguay,1314.7
2014-04-26,2014,Uruguay,1414.8
2014-05-03,2014,Uruguay,1475.2
2014-05-10,2014,Uruguay,1517.1
2014-05-17,2014,Uruguay,1492.7
2014-06-13,2014,Uruguay,1478.9
2014-06-18,2014,Uruguay,1444.4
2014-06-22,2014,Uruguay,1500.4
2014-08-02,2014,Uruguay,1591.5
2014-09-27,2014,Uruguay,1577.3
2014-10-11,2014,Uruguay,1556.6
2014-10-11,2014,Uruguay,1520.1
2014-10-15,2014,Uruguay,1538.6
2014-10-19,2014,Uruguay,1464.9
2015-04-11,2015,Uruguay,1500.6
2015-04-18,2015,Uruguay,1523.4
2015-04-23,2015,Uruguay,1481.3
2015-05-09,2015,Uruguay,1427.8
2015-05-16,2015,Uruguay,1419.6
2015-05-23,2015,Uruguay,1399.7
2015-05-31,2015,Uruguay,1377.9
2015-06-13,2015,Uruguay,1375.2
2015-06-17,2015,Uruguay,1360.3
2015-06-21,2015,Uruguay,1341.1
2015-08-01,2015,Uruguay,1376.4
2015-08-22,2015,Uruguay,1365.2
2015-08-29,2015,Uruguay,1353.3
2015-09-06,2015,Uruguay,1460.8
2015-09-20,2015,Uruguay,1459.8
2015-09-27,2015,Uruguay,1459.2
2015-10-06,2015,Uruguay,1453.1
2015-10-10,2015,Uruguay,1451.7
2016-02-06,2016,Uruguay,1404.8
2016-02-12,2016,Uruguay,1427.2
2016-02-20,2016,Uruguay,1397.5
2016-02-27,2016,Uruguay,1427.2
2016-03-05,2016,Uruguay,1467.0
2016-04-23,2016,Uruguay,1495.8
2016-04-30,2016,Uruguay,1530.0
2016-05-07,2016,Uruguay,1551.0
2016-05-28,2016,Uruguay,1496.8
2016-06-09,2016,Uruguay,1482.3
2016-06-13,2016,Uruguay,1452.7
2016-06-18,2016,Uruguay,1506.2
2016-11-12,2016,Uruguay,1477.8
2016-11-19,2016,Uruguay,1424.8
2016-11-26,2016,Uruguay,1419.2
2017-02-04,2017,Uruguay,1395.2
2017-02-11,2017,Uruguay,1385.4
2017-02-18,2017,Uruguay,1405.5
2017-02-25,2017,Uruguay,1434.9
2017-03-04,2017,Uruguay,1455.0
2017-05-13,2017,Uruguay,1489.6
2017-05-20,2017,Uruguay,1500.6
2017-05-27,2017,Uruguay,1517.0
2017-06-10,2017,Uruguay,1568.1
2017-06-14,2017,Uruguay,1598.0
2017-06-18,2017,Uruguay,1640.2
2017-09-29,2017,Uruguay,1615.7
2017-11-18,2017,Uruguay,1712.9
2017-11-25,2017,Uruguay,1760.4
2018-01-27,2018,Uruguay,1777.3
2018-02-03,2018,Uruguay,1779.3
2018-02-09,2018,Uruguay,1788.2
2018-02-17,2018,Uruguay,1725.8
2018-02-24,2018,Uruguay,1753.9
2018-03-03,2018,Uruguay,1665.6
2018-06-02,2018,Uruguay,1765.3
2018-06-06,2018,Uruguay,1784.3
2018-06-10,2018,Uruguay,1844.4
2018-11-06,2018,Uruguay,1740.7
2018-11-09,2018,Uruguay,1680.2
2018-11-17,2018,Uruguay,1635.0
2018-11-24,2018,Uruguay,1699.1
2019-02-02,2019,Uruguay,1717.4
2019-02-08,2019,Uruguay,1723.7
2019-02-23,2019,Uruguay,1699.6
2019-03-02,2019,Uruguay,1769.0
2019-03-09,2019,Uruguay,1782.8
2019-06-04,2019,Uruguay,1814.7
2019-06-09,2019,Uruguay,1783.3
2019-06-15,2019,Uruguay,1846.3
2019-06-22,2019,Uruguay,1756.5
2019-08-24,2019,Uruguay,1787.2
2019-08-30,2019,Uruguay,1803.4
2019-09-07,2019,Uruguay,1751.5
2019-09-25,2019,Uruguay,1797.6
2019-09-29,2019,Uruguay,1761.8
2019-10-05,2019,Uruguay,1755.8
2019-10-13,2019,Uruguay,1754.1
2020-11-01,2020,Uruguay,1694.9
2020-11-06,2020,Uruguay,1749.5
2021-07-18,2021,Uruguay,1754.4
2021-07-25,2021,Uruguay,1763.8
2021-10-02,2021,Uruguay,1736.4
2021-10-09,2021,Uruguay,1780.8
2021-11-07,2021,Uruguay,1721.5
2021-11-20,2021,Uruguay,1687.7
2022-06-18,2022,Uruguay,1679.7
2022-06-25,2022,Uruguay,1670.8
2022-07-10,2022,Uruguay,1623.5
2022-07-17,2022,Uruguay,1669.8
2022-11-06,2022,Uruguay,1661.5
2022-11-13,2022,Uruguay,1711.6
2022-11-19,2022,Uruguay,1676.9
2023-07-29,2023,Uruguay,1681.9
2023-08-05,2023,Uruguay,1730.1
2023-08-18,2023,Uruguay,1830.9
2023-09-14,2023,Uruguay,1830.0
2023-09-20,2023,Uruguay,1802.5
2023-09-27,2023,Uruguay,1830.5
2023-10-05,2023,Uruguay,1827.6
2024-07-10,2024,Uruguay,1825.3
2024-07-20,2024,Uruguay,1801.1
2024-07-27,2024,Uruguay,1793.9
2024-11-09,2024,Uruguay,1753.1
2024-11-16,2024,Uruguay,1732.7
2024-11-23,2024,Uruguay,1753.1
2025-07-12,2025,Uruguay,1797.5
2025-07-19,2025,Uruguay,1790.9
2025-07-26,2025,Uruguay,1804.9
2025-08-23,2025,Uruguay,1811.1
2025-08-30,2025,Uruguay,1871.1
2025-09-06,2025,Uruguay,1828.4
2025-11-08,2025,Uruguay,1878.5
2025-11-16,2025,Uruguay,1831.6
2025-11-22,2025,Uruguay,1857.2
2001-07-03,2001,Uruguay A,1500.0
2016-10-08,2016,Uruguay A,1477.2
2016-10-12,2016,Uruguay A,1453.5
2016-10-16,2016,Uruguay A,1564.8
2017-10-07,2017,Uruguay A,1585.5
2017-10-11,2017,Uruguay A,1517.0
2017-10-15,2017,Uruguay A,1503.4
2018-10-06,2018,Uruguay A,1522.2
2018-10-10,2018,Uruguay A,1552.7
2018-10-14,2018,Uruguay A,1481.6
2021-10-22,2021,Uruguay A,1553.1
2021-10-26,2021,Uruguay A,1604.9
2021-10-30,2021,Uruguay A,1598.0
2018-05-05,2018,Uruguay XV,1581.4
2018-05-12,2018,Uruguay XV,1541.2
2018-05-20,2018,Uruguay XV,1526.2
2019-05-11,2019,Uruguay XV,1547.1
2019-05-18,2019,Uruguay XV,1616.4
2019-05-25,2019,Uruguay XV,1650.7
2020-10-17,2020,Uruguay XV,1669.5
2020-10-21,2020,Uruguay XV,1647.2
2020-10-25,2020,Uruguay XV,1630.5
2022-10-13,2022,Uruguay XV,1660.3
2022-10-23,2022,Uruguay XV,1660.3
2008-10-08,2008,Uzbekistan,1489.3
2008-10-11,2008,Uzbekistan,1489.3
2009-06-13,2009,Uzbekistan,1538.1
2010-06-12,2010,Uzbekistan,1480.8
2011-05-11,2011,Uzbekistan,1419.4
2011-05-13,2011,Uzbekistan,1390.6
2012-04-25,2012,Uzbekistan,1369.9
2012-04-27,2012,Uzbekistan,1352.4
2013-05-08,2013,Uzbekistan,1331.6
2013-05-10,2013,Uzbekistan,1362.9
2014-06-19,2014,Uzbekistan,1382.9
2014-06-22,2014,Uzbekistan,1376.8
2015-05-27,2015,Uzbekistan,1265.7
2015-05-30,2015,Uzbekistan,1329.3
2016-05-18,2016,Uzbekistan,1204.5
2016-05-21,2016,Uzbekistan,1197.1
2017-03-25,2017,Uzbekistan,1197.1
2017-03-31,2017,Uzbekistan,1197.1
2019-04-28,2019,Uzbekistan,1118.2
2019-05-01,2019,Uzbekistan,1166.0
2022-07-03,2022,Uzbekistan,1223.3
2022-07-06,2022,Uzbekistan,1198.4
2025-02-07,2025,Valence Romans,1547.2
2025-02-14,2025,Valence Romans,1548.3
2025-02-21,2025,Valence Romans,1525.4
2025-02-28,2025,Valence Romans,1494.9
2025-03-07,2025,Valence Romans,1546.9
2025-03-28,2025,Valence Romans,1617.8
2025-04-04,2025,Valence Romans,1578.5
2025-04-10,2025,Valence Romans,1604.8
2025-04-18,2025,Valence Romans,1504.8
2025-04-25,2025,Valence Romans,1564.0
2025-05-09,2025,Valence Romans,1459.7
2025-05-16,2025,Valence Romans,1529.8
2025-08-29,2025,Valence Romans,1545.0
2025-09-05,2025,Valence Romans,1573.9
2025-09-12,2025,Valence Romans,1519.7
2025-09-19,2025,Valence Romans,1561.7
2025-09-26,2025,Valence Romans,1474.8
2025-10-03,2025,Valence Romans,1489.0
2025-10-17,2025,Valence Romans,1565.8
2025-10-23,2025,Valence Romans,1630.7
2025-10-31,2025,Valence Romans,1570.2
2025-11-07,2025,Valence Romans,1607.8
2025-11-14,2025,Valence Romans,1620.1
2025-11-28,2025,Valence Romans,1638.9
2025-12-05,2025,Valence Romans,1663.7
2025-12-12,2025,Valence Romans,1682.1
2025-12-19,2025,Valence Romans,1624.8
2026-01-09,2026,Valence Romans,1634.3
2026-01-16,2026,Valence Romans,1572.3
2026-01-23,2026,Valence Romans,1582.0
2026-01-30,2026,Valence Romans,1538.6
2026-02-13,2026,Valence Romans,1560.4
2026-02-20,2026,Valence Romans,1500.6
2026-02-26,2026,Valence Romans,1460.9
2026-03-06,2026,Valence Romans,1442.6
2026-03-27,2026,Valence Romans,1515.2
2026-04-02,2026,Valence Romans,1546.3
2026-04-10,2026,Valence Romans,1592.1
2026-04-17,2026,Valence Romans,1570.4
1983-05-25,1983,Valencia Select,1486.6
1936-01-25,1936,Vancouver,1484.7
1985-05-08,1985,Vancouver,1473.8
2024-09-08,2024,Vannes,1483.7
2024-09-14,2024,Vannes,1464.8
2024-09-21,2024,Vannes,1530.0
2024-09-28,2024,Vannes,1500.7
2024-10-05,2024,Vannes,1470.9
2024-10-12,2024,Vannes,1453.9
2024-10-19,2024,Vannes,1419.4
2024-10-26,2024,Vannes,1472.2
2024-11-02,2024,Vannes,1434.3
2024-11-23,2024,Vannes,1414.4
2024-11-30,2024,Vannes,1493.0
2024-12-21,2024,Vannes,1466.1
2024-12-28,2024,Vannes,1419.4
2025-01-05,2025,Vannes,1409.9
2025-01-25,2025,Vannes,1433.3
2025-02-15,2025,Vannes,1486.4
2025-02-22,2025,Vannes,1551.8
2025-03-01,2025,Vannes,1543.2
2025-03-22,2025,Vannes,1511.1
2025-03-29,2025,Vannes,1511.1
2025-04-19,2025,Vannes,1483.0
2025-04-26,2025,Vannes,1555.2
2025-05-10,2025,Vannes,1536.6
2025-05-17,2025,Vannes,1519.1
2025-05-31,2025,Vannes,1461.2
2025-06-07,2025,Vannes,1445.4
2001-06-09,2001,Vanuatu,1419.1
2001-06-16,2001,Vanuatu,1374.1
2002-06-29,2002,Vanuatu,1308.9
2005-07-29,2005,Vanuatu,1264.5
2005-08-20,2005,Vanuatu,1237.2
2008-08-16,2008,Vanuatu,1212.0
2009-06-27,2009,Vanuatu,1195.5
2011-11-29,2011,Vanuatu,1177.0
2011-12-01,2011,Vanuatu,1146.9
2011-12-03,2011,Vanuatu,1097.4
2022-11-02,2022,Vanuatu,1090.8
2022-11-10,2022,Vanuatu,1070.2
1970-03-25,1970,Varsavia Select XV,1465.4
1973-05-16,1973,Vava'u & 'Ena Combined,1457.9
2001-10-06,2001,Venezuela,1563.4
2001-10-13,2001,Venezuela,1585.8
2001-11-17,2001,Venezuela,1499.2
2002-10-05,2002,Venezuela,1408.7
2002-10-09,2002,Venezuela,1362.8
2002-10-12,2002,Venezuela,1380.6
2004-05-01,2004,Venezuela,1377.6
2004-11-06,2004,Venezuela,1408.2
2004-11-13,2004,Venezuela,1415.4
2004-11-20,2004,Venezuela,1368.0
2006-10-14,2006,Venezuela,1467.1
2006-10-16,2006,Venezuela,1392.0
2006-10-18,2006,Venezuela,1399.8
2006-10-22,2006,Venezuela,1336.7
2007-11-04,2007,Venezuela,1265.3
2007-11-07,2007,Venezuela,1244.1
2007-11-10,2007,Venezuela,1185.4
2008-06-19,2008,Venezuela,1147.5
2008-06-21,2008,Venezuela,1202.3
2008-06-23,2008,Venezuela,1190.0
2008-06-29,2008,Venezuela,1236.9
2009-11-29,2009,Venezuela,1292.4
2009-12-02,2009,Venezuela,1320.5
2009-12-05,2009,Venezuela,1250.1
2010-10-25,2010,Venezuela,1181.0
2010-10-27,2010,Venezuela,1194.2
2010-10-30,2010,Venezuela,1223.6
2011-08-21,2011,Venezuela,1310.2
2011-08-24,2011,Venezuela,1316.6
2011-08-27,2011,Venezuela,1334.5
2012-09-09,2012,Venezuela,1369.9
2012-09-12,2012,Venezuela,1254.3
2012-09-15,2012,Venezuela,1158.0
2013-08-25,2013,Venezuela,1121.6
2013-08-27,2013,Venezuela,1106.5
2013-08-30,2013,Venezuela,1133.5
2014-08-31,2014,Venezuela,1173.5
2014-09-03,2014,Venezuela,1282.5
2014-09-06,2014,Venezuela,1251.9
2015-11-08,2015,Venezuela,1187.8
2015-11-11,2015,Venezuela,1177.3
2015-11-14,2015,Venezuela,1220.3
2016-10-02,2016,Venezuela,1271.3
2016-10-05,2016,Venezuela,1297.9
2016-10-08,2016,Venezuela,1270.9
2017-10-14,2017,Venezuela,1316.9
2017-10-21,2017,Venezuela,1291.5
2024-09-25,2024,Venezuela,1358.0
2024-09-29,2024,Venezuela,1267.0
2007-11-16,2007,Viadana,1473.2
2007-12-08,2007,Viadana,1446.3
