Year,Home_Team,Home_Score,Away_Score,Away_Team,Date
2020,Harlequins,26,20,Leicester,4/23/2020
2020,Wasps,41,12,Worcester,4/23/2020
2020,Bristol,29,28,Gloucester,4/22/2020
2020,Newcastle,14,42,London Irish,4/22/2020
2020,London Irish,14,41,Harlequins,4/3/2020
2020,Exeter,42,22,Bath,4/2/2020
2020,Gloucester,21,27,Wasps,4/2/2020
2020,Northampton,39,22,Bristol,4/2/2020
2020,Worcester,10,45,Newcastle,4/2/2020
2020,Sale,12,18,Saracens,4/1/2020
2020,Exeter,17,22,Leicester,3/27/2020
2020,Bath,24,24,Sale,3/26/2020
2020,London Irish,22,42,Northampton,3/26/2020
2020,Saracens,27,23,Bristol,3/26/2020
2020,Wasps,27,24,Newcastle,3/26/2020
2020,Bristol,29,38,Harlequins,3/13/2020
2020,Northampton,27,22,Wasps,3/13/2020
2020,Worcester,35,31,Exeter,3/12/2020
2020,Leicester,47,28,London Irish,3/12/2020
2020,Newcastle,21,36,Saracens,3/12/2020
2020,Sale,26,24,Gloucester,3/12/2020
2020,Exeter,19,12,Sale,3/6/2020
2020,Bath,29,27,Bristol,3/5/2020
2020,Gloucester,35,30,Northampton,3/5/2020
2020,London Irish,43,12,Worcester,3/5/2020
2020,Saracens,34,27,Leicester,3/5/2020
2020,Harlequins,24,10,Newcastle,3/4/2020
2020,Northampton,31,34,Exeter,2/27/2020
2020,Leicester,35,23,Gloucester,2/26/2020
2020,Newcastle,25,30,Bath,2/26/2020
2020,Bristol,31,19,Wasps,2/25/2020
2020,Sale,27,27,London Irish,2/25/2020
2020,Worcester,21,29,Harlequins,2/25/2020
2020,Newcastle,14,15,Exeter,2/20/2020
2020,Bath,20,24,Leicester,2/19/2020
2020,Harlequins,29,24,Wasps,2/19/2020
2020,London Irish,32,30,Saracens,2/19/2020
2020,Northampton,21,22,Sale,2/19/2020
2020,Worcester,19,14,Bristol,2/18/2020
2020,Saracens,19,10,Harlequins,2/13/2020
2020,Exeter,24,15,Gloucester,2/12/2020
2020,Sale,36,12,Worcester,2/12/2020
2020,Wasps,41,24,Bath,2/12/2020
2020,Bristol,32,49,London Irish,2/11/2020
2020,Leicester,35,20,Northampton,2/11/2020
2020,Harlequins,14,36,Sale,2/6/2020
2020,Bristol,37,21,Newcastle,2/5/2020
2020,Exeter,26,27,Wasps,2/5/2020
2020,Leicester,36,16,Worcester,2/5/2020
2020,Saracens,40,3,Bath,2/5/2020
2020,Gloucester,24,7,London Irish,2/4/2020
2020,Sale,35,26,Leicester,1/30/2020
2020,Wasps,26,20,Saracens,1/30/2020
2020,London Irish,18,14,Exeter,1/29/2020
2020,Worcester,13,29,Northampton,1/29/2020
2020,Newcastle,22,32,Gloucester,1/29/2020
2020,Bath,21,17,Harlequins,1/28/2020
2020,Bath,22,19,Worcester,1/9/2020
2020,Wasps,16,13,Leicester,1/9/2020
2020,Harlequins,14,12,Exeter,1/8/2020
2020,Newcastle,8,44,Northampton,1/8/2020
2020,Saracens,24,25,Gloucester,1/8/2020
2020,Bristol,32,15,Sale,1/7/2020
2020,Gloucester,17,20,Harlequins,1/2/2020
2020,Leicester,31,0,Newcastle,1/2/2020
2020,Northampton,6,30,Saracens,1/2/2020
2020,Sale,26,18,Wasps,1/1/2020
2020,Exeter,19,13,Bristol,1/1/2020
2019,Harlequins,41,27,Northampton,12/27/2019
2019,Bristol,26,28,Leicester,12/26/2019
2019,Saracens,61,29,Worcester,12/26/2019
2019,Wasps,38,30,London Irish,12/26/2019
2019,Bath,20,40,Gloucester,12/26/2019
2019,Leicester,16,14,Harlequins,12/5/2019
2019,Exeter,18,15,Saracens,12/4/2019
2019,London Irish,43,21,Newcastle,12/4/2019
2019,Northampton,40,19,Bath,12/4/2019
2019,Worcester,32,31,Wasps,12/4/2019
2019,Gloucester,27,10,Bristol,12/3/2019
2019,Saracens,25,14,Sale,11/28/2019
2019,Harlequins,19,22,London Irish,11/27/2019
2019,Newcastle,24,24,Worcester,11/27/2019
2019,Bath,16,23,Exeter,11/26/2019
2019,Bristol,20,36,Northampton,11/26/2019
2019,Wasps,33,35,Gloucester,11/26/2019
2019,Wasps,16,26,Harlequins,11/7/2019
2019,Bristol,27,5,Worcester,11/6/2019
2019,Saracens,34,34,London Irish,11/6/2019
2019,Sale,30,6,Northampton,11/6/2019
2019,Exeter,14,15,Newcastle,11/6/2019
2019,Leicester,40,23,Bath,11/5/2019
2019,Harlequins,22,29,Saracens,10/31/2019
2019,Bath,17,27,Wasps,10/30/2019
2019,London Irish,33,45,Bristol,10/30/2019
2019,Northampton,26,55,Leicester,10/30/2019
2019,Worcester,27,14,Sale,10/30/2019
2019,Gloucester,13,16,Exeter,10/29/2019
2019,Saracens,56,15,Wasps,10/24/2019
2019,Exeter,21,33,London Irish,10/23/2019
2019,Gloucester,29,20,Newcastle,10/23/2019
2019,Harlequins,31,17,Bath,10/23/2019
2019,Leicester,19,11,Sale,10/23/2019
2019,Northampton,66,10,Worcester,10/22/2019
2019,Bath,17,71,Saracens,10/17/2019
2019,London Irish,25,25,Gloucester,10/17/2019
2019,Newcastle,13,5,Bristol,10/16/2019
2019,Wasps,23,27,Exeter,10/16/2019
2019,Worcester,3,48,Leicester,10/16/2019
2019,Sale,28,22,Harlequins,10/15/2019
2019,Wasps,26,20,Northampton,10/10/2019
2019,Exeter,42,5,Worcester,10/9/2019
2019,Gloucester,33,32,Sale,10/9/2019
2019,London Irish,16,21,Leicester,10/9/2019
2019,Saracens,37,23,Newcastle,10/9/2019
2019,Harlequins,52,24,Bristol,10/8/2019
2019,Sale,15,25,Exeter,10/3/2019
2019,Northampton,23,21,London Irish,10/2/2019
2019,Leicester,13,12,Saracens,10/2/2019
2019,Newcastle,18,14,Wasps,10/2/2019
2019,Worcester,23,31,Gloucester,10/2/2019
2019,Bristol,25,20,Bath,10/1/2019
2019,London Irish,31,31,Sale,9/26/2019
2019,Bath,13,20,Newcastle,9/25/2019
2019,Exeter,24,26,Northampton,9/25/2019
2019,Harlequins,35,29,Worcester,9/25/2019
2019,Wasps,44,8,Bristol,9/25/2019
2019,Gloucester,26,33,Leicester,9/24/2019
2019,Newcastle,20,26,Harlequins,9/19/2019
2019,Leicester,34,19,Exeter,9/18/2019
2019,Northampton,34,20,Gloucester,9/18/2019
2019,Worcester,36,24,London Irish,9/18/2019
2019,Sale,20,19,Bath,9/18/2019
2019,Bristol,9,26,Saracens,9/17/2019
2020,Exeter,19,13,Wasps,10/24/2020
2020,Wasps,47,24,Bristol,10/10/2020
2020,Exeter,35,6,Bath,10/10/2020
2020,Sale,0,20,Worcester,10/7/2020
2020,Gloucester,20,0,Northampton,10/4/2020
2020,Leicester,26,32,Harlequins,10/4/2020
2020,London Irish,7,36,Bristol,10/4/2020
2020,Saracens,17,17,Bath,10/4/2020
2020,Wasps,46,5,Exeter,10/4/2020
2020,Bristol,40,3,Leicester,9/30/2020
2020,Exeter,19,22,London Irish,9/30/2020
2020,Worcester,40,27,Saracens,9/30/2020
2020,Northampton,14,34,Sale,9/29/2020
2020,Harlequins,23,32,Wasps,9/28/2020
2020,Bath,31,20,Gloucester,9/22/2020
2020,Gloucester,15,28,Harlequins,9/14/2020
2020,Wasps,59,35,Bristol,9/13/2020
2020,Leicester,28,24,Northampton,9/13/2020
2020,London Irish,25,40,Worcester,9/13/2020
2020,Sale,22,37,Bath,9/13/2020
2020,Saracens,40,17,Exeter,9/13/2020
2020,Exeter,35,22,Gloucester,9/9/2020
2020,Wasps,54,7,Leicester,9/9/2020
2020,Sale,24,17,Saracens,9/9/2020
2020,Bath,40,15,Worcester,9/9/2020
2020,London Irish,15,38,Harlequins,9/9/2020
2020,Bristol,47,10,Northampton,9/8/2020
2020,Saracens,18,28,Wasps,9/5/2020
2020,Harlequins,27,41,Bath,9/5/2020
2020,Leicester,31,40,Sale,9/5/2020
2020,Gloucester,36,23,London Irish,9/5/2020
2020,Worcester,13,36,Bristol,9/4/2020
2020,Northampton,19,22,Exeter,9/4/2020
2020,London Irish,12,40,Saracens,8/31/2020
2020,Bath,23,27,Wasps,8/31/2020
2020,Harlequins,30,17,Northampton,8/30/2020
2020,Exeter,59,7,Worcester,8/30/2020
2020,Gloucester,46,30,Leicester,8/30/2020
2020,Sale,40,7,Bristol,8/29/2020
2020,Leicester,13,7,London Irish,8/26/2020
2020,Saracens,36,20,Gloucester,8/26/2020
2020,Worcester,29,14,Harlequins,8/26/2020
2020,Northampton,3,18,Bath,8/26/2020
2020,Wasps,11,20,Sale,8/25/2020
2020,Bristol,22,25,Exeter,8/25/2020
2020,Saracens,38,24,Harlequins,8/22/2020
2020,London Irish,3,27,Northampton,8/22/2020
2020,Leicester,16,38,Bath,8/22/2020
2020,Sale,22,32,Exeter,8/21/2020
2020,Gloucester,24,33,Bristol,8/21/2020
2020,Wasps,32,17,Worcester,8/21/2020
2020,Northampton,21,34,Wasps,8/16/2020
2020,Worcester,15,44,Gloucester,8/15/2020
2020,Exeter,26,13,Leicester,8/15/2020
2020,Bath,34,17,London Irish,8/15/2020
2020,Bristol,16,12,Saracens,8/15/2020
2020,Harlequins,16,10,Sale,8/14/2020
2021,Bristol,28,15,Harlequins,3/8/2021
2021,Saracens,24,13,Leicester,3/7/2021
2021,Exeter,57,20,Bath,3/7/2021
2021,Wasps,39,22,Gloucester,3/7/2021
2021,Worcester,10,16,Northampton,3/6/2021
2021,Sale,39,0,London Irish,3/6/2021
2021,London Irish,26,36,Wasps,3/1/2021
2021,Bath,13,19,Bristol,3/1/2021
2021,Gloucester,17,23,Sale,2/28/2021
2021,Bristol,13,10,Worcester,2/23/2021
2021,Exeter,57,7,Northampton,2/23/2021
2021,Bath,19,12,Harlequins,2/22/2021
2021,London Irish,24,20,Gloucester,2/22/2021
2021,Sale,36,3,Leicester,2/21/2021
2021,Wasps,60,10,Saracens,2/21/2021
2021,Northampton,14,20,Bristol,2/16/2021
2021,Harlequins,15,29,London Irish,2/15/2021
2021,Leicester,18,9,Wasps,2/15/2021
2021,Saracens,36,22,Sale,2/15/2021
2021,Worcester,21,22,Bath,2/15/2021
2021,Gloucester,15,26,Exeter,2/14/2021
2021,Harlequins,41,14,Saracens,1/26/2021
2021,Bath,13,10,Leicester,1/25/2021
2021,Bristol,34,16,Gloucester,1/25/2021
2021,Exeter,19,22,Sale,1/25/2021
2021,Worcester,26,30,Wasps,1/25/2021
2021,Northampton,16,20,London Irish,1/24/2021
2021,London Irish,28,45,Exeter,1/5/2021
2021,Wasps,31,35,Northampton,1/5/2021
2021,Leicester,31,18,Bristol,1/4/2021
2021,Gloucester,29,15,Bath,1/4/2021
2021,Saracens,62,5,Worcester,1/4/2021
2021,Sale,48,10,Harlequins,1/3/2021
2020,Exeter,14,7,Saracens,12/29/2020
2020,Northampton,33,26,Gloucester,12/28/2020
2020,Bath,16,14,Sale,12/28/2020
2020,Worcester,20,6,London Irish,12/28/2020
2020,Harlequins,30,30,Leicester,12/28/2020
2020,Bristol,21,26,Wasps,12/27/2020
2020,London Irish,10,38,Bath,12/22/2020
2020,Leicester,22,31,Exeter,12/21/2020
2020,Sale,22,10,Northampton,12/21/2020
2020,Saracens,47,13,Bristol,12/21/2020
2020,Wasps,22,28,Harlequins,12/21/2020
2020,Gloucester,36,3,Worcester,12/20/2020
2020,Bristol,27,27,London Irish,12/1/2020
2020,Harlequins,23,19,Gloucester,12/1/2020
2020,Exeter,38,3,Wasps,11/30/2020
2020,Northampton,36,13,Leicester,11/30/2020
2020,Worcester,20,13,Sale,11/30/2020
2020,Bath,12,25,Saracens,11/29/2020
2020,London Irish,36,11,Leicester,11/10/2020
2020,Exeter,17,20,Bristol,11/10/2020
2020,Bath,22,13,Northampton,11/9/2020
2020,Gloucester,12,21,Saracens,11/9/2020
2020,Harlequins,14,19,Worcester,11/9/2020
2020,Sale,28,18,Wasps,11/8/2020
2020,Worcester,20,24,Exeter,11/3/2020
2020,Leicester,16,13,Gloucester,11/2/2020
2020,Saracens,16,13,London Irish,11/2/2020
2020,Wasps,30,22,Bath,11/2/2020
2020,Bristol,16,10,Sale,11/1/2020
2020,Northampton,40,22,Harlequins,11/1/2020
2020,Leicester,10,24,Saracens,10/27/2020
2020,Northampton,35,16,Worcester,10/26/2020
2020,Gloucester,25,9,Wasps,10/26/2020
2020,Harlequins,22,17,Bristol,10/26/2020
2020,London Irish,7,41,Sale,10/26/2020
2020,Bath,13,10,Exeter,10/25/2020
2020,Wasps,26,29,London Irish,10/20/2020
2020,Exeter,22,19,Harlequins,10/19/2020
2020,Sale,16,18,Gloucester,10/19/2020
2020,Saracens,25,27,Northampton,10/19/2020
2020,Worcester,24,16,Leicester,10/19/2020
2020,Bristol,43,16,Bath,10/18/2020
2021,Bristol Bears,9,26,Saracens,9/17/2021
2021,Worcester Warriors,36,24,London Irish,9/18/2021
2021,Leicester Tigers,34,19,Exeter Chiefs,9/18/2021
2021,Northampton Saints,34,20,Gloucester Rugby,9/18/2021
2021,Sale Sharks,20,19,Bath Rugby,9/18/2021
2021,Newcastle Falcons,20,26,Harlequins,9/19/2021
2021,Gloucester Rugby,26,33,Leicester Tigers,9/24/2021
2021,Exeter Chiefs,24,26,Northampton Saints,9/25/2021
2021,Harlequins,35,29,Worcester Warriors,9/25/2021
2021,Bath Rugby,13,20,Newcastle Falcons,9/25/2021
2021,Wasps,44,8,Bristol Bears,9/25/2021
2021,London Irish,31,31,Sale Sharks,9/26/2021
2021,Bristol Bears,25,20,Bath Rugby,10/1/2021
2021,Northampton Saints,23,21,London Irish,10/2/2021
2021,Worcester Warriors,23,31,Gloucester Rugby,10/2/2021
2021,Leicester Tigers,13,12,Saracens,10/2/2021
2021,Newcastle Falcons,18,14,Wasps,10/2/2021
2021,Sale Sharks,15,25,Exeter Chiefs,10/3/2021
2021,Harlequins,52,24,Bristol Bears,10/8/2021
2021,Gloucester Rugby,33,32,Sale Sharks,10/9/2021
2021,Saracens,37,23,Newcastle Falcons,10/9/2021
2021,Exeter Chiefs,42,5,Worcester Warriors,10/9/2021
2021,London Irish,16,21,Leicester Tigers,10/9/2021
2021,Wasps,26,20,Northampton Saints,10/10/2021
2021,Sale Sharks,28,22,Harlequins,10/15/2021
2021,Worcester Warriors,3,48,Leicester Tigers,10/16/2021
2021,Newcastle Falcons,13,5,Bristol Bears,10/16/2021
2021,Wasps,23,27,Exeter Chiefs,10/16/2021
2021,London Irish,25,25,Gloucester Rugby,10/17/2021
2021,Bath Rugby,17,71,Saracens,10/17/2021
2021,Northampton Saints,66,10,Worcester Warriors,10/22/2021
2021,Leicester Tigers,19,11,Sale Sharks,10/23/2021
2021,Harlequins,31,17,Bath Rugby,10/23/2021
2021,Gloucester Rugby,29,20,Newcastle Falcons,10/23/2021
2021,Exeter Chiefs,21,33,London Irish,10/23/2021
2021,Saracens,56,15,Wasps,10/24/2021
2021,Gloucester Rugby,13,16,Exeter Chiefs,10/29/2021
2021,Worcester Warriors,27,14,Sale Sharks,10/30/2021
2021,Bath Rugby,17,27,Wasps,10/30/2021
2021,London Irish,33,45,Bristol Bears,10/30/2021
2021,Northampton Saints,26,55,Leicester Tigers,10/30/2021
2021,Harlequins,22,29,Saracens,10/31/2021
2021,Leicester Tigers,40,23,Bath Rugby,11/5/2021
2021,Bristol Bears,27,5,Worcester Warriors,11/6/2021
2021,Saracens,34,34,London Irish,11/6/2021
2021,Sale Sharks,30,6,Northampton Saints,11/6/2021
2021,Exeter Chiefs,14,15,Newcastle Falcons,11/6/2021
2021,Wasps,16,26,Harlequins,11/7/2021
2021,Wasps,33,35,Gloucester Rugby,11/26/2021
2021,Bath Rugby,16,23,Exeter Chiefs,11/26/2021
2021,Bristol Bears,20,36,Northampton Saints,11/26/2021
2021,Harlequins,19,22,London Irish,11/27/2021
2021,Newcastle Falcons,24,24,Worcester Warriors,11/27/2021
2021,Saracens,25,14,Sale Sharks,11/28/2021
2021,Gloucester Rugby,27,10,Bristol Bears,12/3/2021
2021,Exeter Chiefs,18,15,Saracens,12/4/2021
2021,Northampton Saints,40,19,Bath Rugby,12/4/2021
2021,London Irish,43,21,Newcastle Falcons,12/4/2021
2021,Worcester Warriors,32,31,Wasps,12/4/2021
2021,Leicester Tigers,16,14,Harlequins,12/5/2021
2021,Bristol Bears,26,28,Leicester Tigers,12/26/2021
2021,Saracens,61,29,Worcester Warriors,12/26/2021
2021,Wasps,38,30,London Irish,12/26/2021
2021,Bath Rugby,20,40,Gloucester Rugby,12/26/2021
2021,Harlequins,41,27,Northampton Saints,12/27/2021
2022,Sale Sharks,26,18,Wasps,1/1/2022
2022,Exeter Chiefs,19,13,Bristol Bears,1/1/2022
2022,Gloucester Rugby,17,20,Harlequins,1/2/2022
2022,Leicester Tigers,31,0,Newcastle Falcons,1/2/2022
2022,Northampton Saints,6,30,Saracens,1/2/2022
2022,London Irish,0,0,Bath Rugby,1/3/2022
2022,Bristol Bears,32,15,Sale Sharks,1/7/2022
2022,Newcastle Falcons,8,44,Northampton Saints,1/8/2022
2022,Harlequins,14,12,Exeter Chiefs,1/8/2022
2022,Saracens,24,25,Gloucester Rugby,1/8/2022
2022,Bath Rugby,22,19,Worcester Warriors,1/9/2022
2022,Wasps,16,13,Leicester Tigers,1/9/2022
2022,Bath Rugby,21,17,Harlequins,1/28/2022
2022,Worcester Warriors,13,29,Northampton Saints,1/29/2022
2022,London Irish,18,14,Exeter Chiefs,1/29/2022
2022,Newcastle Falcons,22,32,Gloucester Rugby,1/29/2022
2022,Wasps,26,20,Saracens,1/30/2022
2022,Sale Sharks,35,26,Leicester Tigers,1/30/2022
2022,Gloucester Rugby,24,7,London Irish,2/4/2022
2022,Bristol Bears,37,21,Newcastle Falcons,2/5/2022
2022,Exeter Chiefs,26,27,Wasps,2/5/2022
2022,Saracens,40,3,Bath Rugby,2/5/2022
2022,Leicester Tigers,36,16,Worcester Warriors,2/5/2022
2022,Harlequins,14,36,Sale Sharks,2/6/2022
2022,Leicester Tigers,35,20,Northampton Saints,2/11/2022
2022,Bristol Bears,32,49,London Irish,2/11/2022
2022,Exeter Chiefs,24,15,Gloucester Rugby,2/12/2022
2022,Wasps,41,24,Bath Rugby,2/12/2022
2022,Sale Sharks,36,12,Worcester Warriors,2/12/2022
2022,Saracens,19,10,Harlequins,2/13/2022
2022,Worcester Warriors,19,14,Bristol Bears,2/18/2022
2022,Bath Rugby,20,24,Leicester Tigers,2/19/2022
2022,London Irish,32,30,Saracens,2/19/2022
2022,Northampton Saints,21,22,Sale Sharks,2/19/2022
2022,Harlequins,29,24,Wasps,2/19/2022
2022,Newcastle Falcons,14,15,Exeter Chiefs,2/20/2022
2022,Sale Sharks,27,27,London Irish,2/25/2022
2022,Worcester Warriors,21,29,Harlequins,2/25/2022
2022,Bristol Bears,31,19,Wasps,2/25/2022
2022,Newcastle Falcons,25,30,Bath Rugby,2/26/2022
2022,Leicester Tigers,35,23,Gloucester Rugby,2/26/2022
2022,Northampton Saints,31,34,Exeter Chiefs,2/27/2022
2022,Harlequins,24,10,Newcastle Falcons,3/4/2022
2022,Gloucester Rugby,35,30,Northampton Saints,3/5/2022
2022,London Irish,43,12,Worcester Warriors,3/5/2022
2022,Bath Rugby,29,27,Bristol Bears,3/5/2022
2022,Saracens,34,27,Leicester Tigers,3/5/2022
2022,Exeter Chiefs,19,12,Sale Sharks,3/6/2022
2022,Worcester Warriors,35,31,Exeter Chiefs,3/12/2022
2022,Newcastle Falcons,21,36,Saracens,3/12/2022
2022,Sale Sharks,26,24,Gloucester Rugby,3/12/2022
2022,Leicester Tigers,47,28,London Irish,3/12/2022
2022,Northampton Saints,27,22,Wasps,3/13/2022
2022,Bristol Bears,29,38,Harlequins,3/13/2022
2022,Saracens,27,23,Bristol Bears,3/26/2022
2022,Wasps,27,24,Newcastle Falcons,3/26/2022
2022,London Irish,22,42,Northampton Saints,3/26/2022
2022,Bath Rugby,24,24,Sale Sharks,3/26/2022
2022,Exeter Chiefs,17,22,Leicester Tigers,3/27/2022
2022,Sale Sharks,12,18,Saracens,4/1/2022
2022,Exeter Chiefs,42,22,Bath Rugby,4/2/2022
2022,Northampton Saints,39,22,Bristol Bears,4/2/2022
2022,Gloucester Rugby,21,27,Wasps,4/2/2022
2022,Worcester Warriors,10,45,Newcastle Falcons,4/2/2022
2022,London Irish,14,41,Harlequins,4/3/2022
2022,Bristol Bears,29,28,Gloucester Rugby,4/22/2022
2022,Newcastle Falcons,14,42,London Irish,4/22/2022
2022,Bath Rugby,31,36,Northampton Saints,4/23/2022
2022,Wasps,41,12,Worcester Warriors,4/23/2022
2022,Harlequins,26,20,Leicester Tigers,4/23/2022
2022,Saracens,38,22,Exeter Chiefs,4/24/2022
2022,Northampton Saints,32,31,Harlequins,4/29/2022
2022,Sale Sharks,35,27,Newcastle Falcons,4/29/2022
2022,Gloucester Rugby,64,0,Bath Rugby,4/30/2022
2022,Worcester Warriors,16,38,Saracens,4/30/2022
2022,Leicester Tigers,56,26,Bristol Bears,4/30/2022
2022,London Irish,42,42,Wasps,5/1/2022
2022,Bristol Bears,40,33,Exeter Chiefs,5/20/2022
2022,Wasps,7,16,Sale Sharks,5/20/2022
2022,Bath Rugby,27,24,London Irish,5/21/2022
2022,Newcastle Falcons,5,27,Leicester Tigers,5/21/2022
2022,Harlequins,28,24,Gloucester Rugby,5/21/2022
2022,Saracens,42,38,Northampton Saints,5/21/2022
2022,Northampton Saints,65,26,Newcastle Falcons,6/4/2022
2022,Exeter Chiefs,47,38,Harlequins,6/4/2022
2022,Gloucester Rugby,54,7,Saracens,6/4/2022
2022,Worcester Warriors,43,27,Bath Rugby,6/4/2022
2022,Leicester Tigers,20,10,Wasps,6/4/2022
2022,Sale Sharks,42,19,Bristol Bears,6/4/2022
2022,Saracens,34,17,Harlequins,6/11/2022
2022,Leicester Tigers,27,14,Northampton Saints,6/11/2022
2022,Leicester Tigers,15,12,Saracens,6/18/2022
2022,Newcastle Falcons,31,40,Harlequins,9/10/2022
2022,Exeter Chiefs,24,20,Leicester Tigers,9/10/2022
2022,London Irish,45,14,Worcester Warriors,9/10/2022
2022,Bristol Bears,31,29,Bath Rugby,9/10/2022
2022,Sale Sharks,29,22,Northampton Saints,9/11/2022
2022,Gloucester Rugby,27,21,Wasps,9/11/2022
2022,Northampton Saints,38,22,London Irish,9/17/2022
2022,Bath Rugby,20,37,Sale Sharks,9/17/2022
2022,Wasps,8,23,Bristol Bears,9/17/2022
2022,Harlequins,27,30,Saracens,9/17/2022
2022,Leicester Tigers,36,21,Newcastle Falcons,9/17/2022
2022,Worcester Warriors,21,36,Exeter Chiefs,9/18/2022
2022,Bath Rugby,31,39,Wasps,9/23/2022
2022,Northampton Saints,21,41,Leicester Tigers,9/24/2022
2022,Bristol Bears,40,36,London Irish,9/24/2022
2022,Saracens,41,39,Gloucester Rugby,9/24/2022
2022,Worcester Warriors,39,5,Newcastle Falcons,9/24/2022
2022,Exeter Chiefs,43,42,Harlequins,9/25/2022
2022,Newcastle Falcons,30,15,Bristol Bears,9/30/2022
2022,London Irish,47,38,Bath Rugby,10/1/2022
2022,Saracens,51,18,Leicester Tigers,10/1/2022
2022,Sale Sharks,28,20,Exeter Chiefs,10/1/2022
2022,Harlequins,35,29,Northampton Saints,10/2/2022
2022,Bristol Bears,14,50,Exeter Chiefs,10/7/2022
2022,Leicester Tigers,16,26,Sale Sharks,10/8/2022
2022,Bath Rugby,17,21,Gloucester Rugby,10/8/2022
2022,Wasps,36,40,Northampton Saints,10/9/2022
2022,Newcastle Falcons,14,34,Saracens,10/9/2022
2022,Sale Sharks,37,14,London Irish,10/14/2022
2022,Northampton Saints,32,31,Newcastle Falcons,10/15/2022
2022,Gloucester Rugby,31,28,Bristol Bears,10/15/2022
2022,Saracens,37,31,Bath Rugby,10/15/2022
2022,Harlequins,19,27,Leicester Tigers,10/16/2022
2022,London Irish,21,22,Gloucester Rugby,10/21/2022
2022,Exeter Chiefs,20,22,Saracens,10/22/2022
2022,Bath Rugby,27,14,Northampton Saints,10/22/2022
2022,Sale Sharks,13,29,Harlequins,10/23/2022
2022,Gloucester Rugby,38,22,Exeter Chiefs,10/28/2022
2022,Harlequins,26,24,London Irish,10/29/2022
2022,Northampton Saints,45,31,Bristol Bears,10/29/2022
2022,Saracens,33,22,Sale Sharks,10/30/2022
2022,Northampton Saints,26,19,Exeter Chiefs,11/4/2022
2022,Sale Sharks,27,17,Gloucester Rugby,11/5/2022
2022,Newcastle Falcons,10,17,Bath Rugby,11/5/2022
2022,Bristol Bears,10,25,Saracens,11/5/2022
2022,Bath Rugby,19,18,Leicester Tigers,11/11/2022
2022,Gloucester Rugby,21,27,Newcastle Falcons,11/12/2022
2022,Exeter Chiefs,22,17,London Irish,11/12/2022
2022,Saracens,45,39,Northampton Saints,11/13/2022
2022,Newcastle Falcons,24,21,Exeter Chiefs,11/25/2022
2022,Harlequins,21,12,Gloucester Rugby,11/25/2022
2022,Sale Sharks,25,20,Bristol Bears,11/26/2022
2022,Leicester Tigers,33,31,London Irish,11/27/2022
2022,Bath Rugby,13,19,Harlequins,12/2/2022
2022,London Irish,39,17,Newcastle Falcons,12/3/2022
2022,Gloucester Rugby,34,19,Northampton Saints,12/3/2022
2022,Bristol Bears,26,26,Leicester Tigers,12/3/2022
2022,London Irish,29,20,Saracens,12/23/2022
2022,Newcastle Falcons,20,14,Sale Sharks,12/23/2022
2022,Leicester Tigers,28,13,Gloucester Rugby,12/24/2022
2022,Exeter Chiefs,20,15,Bath Rugby,12/24/2022
2022,Harlequins,12,15,Bristol Bears,12/27/2022
2022,Sale Sharks,40,5,Leicester Tigers,12/30/2022
2022,Bath Rugby,24,16,Newcastle Falcons,12/31/2022
2022,Saracens,35,3,Exeter Chiefs,12/31/2022
2022,Gloucester Rugby,8,6,London Irish,12/31/2022
2023,Northampton Saints,46,17,Harlequins,1/1/2023
2023,Gloucester Rugby,16,19,Saracens,1/6/2023
2023,Newcastle Falcons,45,26,Leicester Tigers,1/7/2023
2023,Exeter Chiefs,35,12,Northampton Saints,1/7/2023
2023,London Irish,23,7,Bristol Bears,1/8/2023
2023,Harlequins,16,24,Sale Sharks,1/8/2023
2023,Sale Sharks,30,27,Bath Rugby,1/27/2023
2023,Leicester Tigers,18,19,Northampton Saints,1/28/2023
2023,Saracens,20,19,Bristol Bears,1/28/2023
2023,Exeter Chiefs,24,17,Gloucester Rugby,1/28/2023
2023,London Irish,42,24,Harlequins,1/29/2023
2023,Bristol Bears,30,12,Newcastle Falcons,2/17/2023
2023,Gloucester Rugby,28,26,Harlequins,2/17/2023
2023,Bath Rugby,10,25,London Irish,2/18/2023
2023,Northampton Saints,38,34,Sale Sharks,2/18/2023
2023,Leicester Tigers,24,18,Saracens,2/19/2023
2023,Bath Rugby,13,15,Bristol Bears,2/24/2023
2023,Saracens,29,23,Newcastle Falcons,2/25/2023
2023,Northampton Saints,41,34,Gloucester Rugby,2/25/2023
2023,London Irish,22,25,Leicester Tigers,2/25/2023
2023,Exeter Chiefs,24,22,Sale Sharks,2/26/2023
2023,Bristol Bears,62,8,Northampton Saints,3/3/2023
2023,Leicester Tigers,48,27,Bath Rugby,3/4/2023
2023,Harlequins,40,5,Exeter Chiefs,3/4/2023
2023,Sale Sharks,35,24,Saracens,3/5/2023
2023,Newcastle Falcons,19,34,London Irish,3/5/2023
2023,Northampton Saints,45,26,Bath Rugby,3/10/2023
2023,Exeter Chiefs,24,5,Newcastle Falcons,3/11/2023
2023,London Irish,36,18,Sale Sharks,3/12/2023
2023,Gloucester Rugby,5,26,Leicester Tigers,3/12/2023
2023,Bristol Bears,51,26,Harlequins,3/12/2023
2023,Newcastle Falcons,17,12,Gloucester Rugby,3/24/2023
2023,Leicester Tigers,46,24,Bristol Bears,3/25/2023
